Station;Meteorological;Meteorological;Hydrometric
X;0;0;0
Y;0;0;0
Z;0;0;0
Sensor;Precipitation;Temperature;Discharge
Category;Precipitation;Temperature;Flow
Unit;mm/d;C;m3/s
Interpolation;ConstantAfter;ConstantAfter;Linear
14.03.1982 00:00:00;0.0001;13;
15.03.1982 00:00:00;0.0008;12.3;
16.03.1982 00:00:00;0.0059;12.5;
17.03.1982 00:00:00;0.0038;13.4;
18.03.1982 00:00:00;0.0024;12.6;
19.03.1982 00:00:00;0.0068;13.5;
20.03.1982 00:00:00;0.0032;14.1;
21.03.1982 00:00:00;0.0039;14.1;
22.03.1982 00:00:00;0.0008;15.3;
23.03.1982 00:00:00;0.0035;17.8;
24.03.1982 00:00:00;0.0063;18.4;
25.03.1982 00:00:00;0.0087;13.4;
26.03.1982 00:00:00;0.0083;13.9;
27.03.1982 00:00:00;0.013;14.2;
28.03.1982 00:00:00;4.1751;14.3;
29.03.1982 00:00:00;2.2733;15.2;
30.03.1982 00:00:00;9.0731;14.7;
31.03.1982 00:00:00;0.3889;14.1;
01.04.1982 00:00:00;0.0396;12.3;
02.04.1982 00:00:00;0.1213;13.4;
03.04.1982 00:00:00;19.4705;13.6;
04.04.1982 00:00:00;4.5162;13.2;
05.04.1982 00:00:00;0.0143;13.8;
06.04.1982 00:00:00;0;14.1;
07.04.1982 00:00:00;0.0002;16.5;
08.04.1982 00:00:00;0;17.2;
09.04.1982 00:00:00;0;15;
10.04.1982 00:00:00;1.6074;15.3;
11.04.1982 00:00:00;4.7418;13.4;
12.04.1982 00:00:00;3.8525;13.4;
13.04.1982 00:00:00;9.8886;15.8;
14.04.1982 00:00:00;0;16.6;
15.04.1982 00:00:00;0.0207;15.5;
16.04.1982 00:00:00;0.0422;14.1;
17.04.1982 00:00:00;0.0404;14.6;
18.04.1982 00:00:00;0.026;14.1;
19.04.1982 00:00:00;0.0212;15.3;
20.04.1982 00:00:00;0;16.7;
21.04.1982 00:00:00;0;19.1;
22.04.1982 00:00:00;0;16.4;
23.04.1982 00:00:00;0;17.4;
24.04.1982 00:00:00;0.0093;17.3;
25.04.1982 00:00:00;1.9561;18.3;
26.04.1982 00:00:00;1.3859;17.2;
27.04.1982 00:00:00;0.0009;15.7;
28.04.1982 00:00:00;0.006;16.4;
29.04.1982 00:00:00;0;17.2;
30.04.1982 00:00:00;0.0091;18.6;
01.05.1982 00:00:00;0.0009;19.4;
02.05.1982 00:00:00;0.0004;18.2;
03.05.1982 00:00:00;0.0017;15.5;
04.05.1982 00:00:00;0.0096;15.1;
05.05.1982 00:00:00;0.0001;12;
06.05.1982 00:00:00;0.0062;11.9;
07.05.1982 00:00:00;0.0358;12.9;
08.05.1982 00:00:00;0.073;14;
09.05.1982 00:00:00;0.0003;14.2;
10.05.1982 00:00:00;0.0905;15;
11.05.1982 00:00:00;7.9282;14.5;
12.05.1982 00:00:00;6.147;14;
13.05.1982 00:00:00;0;16.2;
14.05.1982 00:00:00;0.1281;17;
15.05.1982 00:00:00;0.0105;16;
16.05.1982 00:00:00;0.0066;15.7;
17.05.1982 00:00:00;0;15.9;
18.05.1982 00:00:00;0.0036;16.7;
19.05.1982 00:00:00;0.0005;15.3;
20.05.1982 00:00:00;0.0027;16;
21.05.1982 00:00:00;0.0005;15.5;
22.05.1982 00:00:00;0.0027;15.4;
23.05.1982 00:00:00;0.0049;15.3;
24.05.1982 00:00:00;0;16;
25.05.1982 00:00:00;2.8085;16;
26.05.1982 00:00:00;0.0071;15.9;
27.05.1982 00:00:00;6.1533;15.1;
28.05.1982 00:00:00;0.0285;15.8;
29.05.1982 00:00:00;0.0262;15.7;
30.05.1982 00:00:00;0.0088;16.7;
31.05.1982 00:00:00;0.0099;16.6;
01.06.1982 00:00:00;0.0063;15.7;
02.06.1982 00:00:00;0.0227;16;
03.06.1982 00:00:00;0.0273;15.9;
04.06.1982 00:00:00;0.0126;15.9;
05.06.1982 00:00:00;0.0622;16.2;
06.06.1982 00:00:00;0.0017;16.2;
07.06.1982 00:00:00;0.0492;16.1;
08.06.1982 00:00:00;0.0027;17;
09.06.1982 00:00:00;0.003;16.5;
10.06.1982 00:00:00;0.0026;17.9;
11.06.1982 00:00:00;0;17.5;
12.06.1982 00:00:00;2.2582;18.3;
13.06.1982 00:00:00;0;17.9;
14.06.1982 00:00:00;0.0014;18;
15.06.1982 00:00:00;0;22.9;
16.06.1982 00:00:00;0.0009;22.4;
17.06.1982 00:00:00;0;18.7;
18.06.1982 00:00:00;0.0001;17.5;
19.06.1982 00:00:00;0;17.1;
20.06.1982 00:00:00;0.0035;17.8;
21.06.1982 00:00:00;0.6632;19.8;
22.06.1982 00:00:00;0.0802;19.6;
23.06.1982 00:00:00;0.0027;17.8;
24.06.1982 00:00:00;10.4417;18;
25.06.1982 00:00:00;0;19;
26.06.1982 00:00:00;0.0041;19;
27.06.1982 00:00:00;0;17.3;
28.06.1982 00:00:00;0.0003;18.2;
29.06.1982 00:00:00;0;18.4;
30.06.1982 00:00:00;0.0001;22.5;
01.07.1982 00:00:00;0.0005;21;
02.07.1982 00:00:00;0.0097;18.7;
03.07.1982 00:00:00;0.1606;16.6;
04.07.1982 00:00:00;8.4269;17.3;
05.07.1982 00:00:00;0;18.2;
06.07.1982 00:00:00;0.0002;19.2;
07.07.1982 00:00:00;0.0011;20.4;
08.07.1982 00:00:00;0.0005;20.4;
09.07.1982 00:00:00;0;19.5;
10.07.1982 00:00:00;0.0008;18.7;
11.07.1982 00:00:00;0;18.1;
12.07.1982 00:00:00;0.003;17.7;
13.07.1982 00:00:00;0.0054;17.4;
14.07.1982 00:00:00;0.0008;18.1;
15.07.1982 00:00:00;0.0014;17.5;
16.07.1982 00:00:00;0;17.6;
17.07.1982 00:00:00;0;18.8;
18.07.1982 00:00:00;0;19.5;
19.07.1982 00:00:00;0;19.6;
20.07.1982 00:00:00;0;20;
21.07.1982 00:00:00;0;20.4;
22.07.1982 00:00:00;0.0017;20;
23.07.1982 00:00:00;0.0031;18.9;
24.07.1982 00:00:00;0.0069;19.6;
25.07.1982 00:00:00;0.0028;19.8;
26.07.1982 00:00:00;0;19.1;
27.07.1982 00:00:00;0.0111;20.6;
28.07.1982 00:00:00;1.0922;20.9;
29.07.1982 00:00:00;0.0005;19.9;
30.07.1982 00:00:00;0.0067;20.1;
31.07.1982 00:00:00;1.7394;18.4;
01.08.1982 00:00:00;0;19.3;
02.08.1982 00:00:00;0.0029;19.1;
03.08.1982 00:00:00;0.0007;18.9;
04.08.1982 00:00:00;0.0006;19.1;
05.08.1982 00:00:00;0.0021;18.1;
06.08.1982 00:00:00;0.0022;17.5;
07.08.1982 00:00:00;0.0047;18.7;
08.08.1982 00:00:00;0.0007;24.3;
09.08.1982 00:00:00;0.0001;25.8;
10.08.1982 00:00:00;0;26.4;
11.08.1982 00:00:00;0.0001;28;
12.08.1982 00:00:00;0.0001;21.9;
13.08.1982 00:00:00;0.0007;20.4;
14.08.1982 00:00:00;0.0005;17.9;
15.08.1982 00:00:00;0.0005;18.6;
16.08.1982 00:00:00;0.0002;17.8;
17.08.1982 00:00:00;0.0001;19;
18.08.1982 00:00:00;0.0001;17.9;
19.08.1982 00:00:00;0.0047;18;
20.08.1982 00:00:00;0.0037;17.6;
21.08.1982 00:00:00;0.002;17.7;
22.08.1982 00:00:00;0.0008;18.7;
23.08.1982 00:00:00;0.0048;18.5;
24.08.1982 00:00:00;0.0003;18.3;
25.08.1982 00:00:00;0;18.3;
26.08.1982 00:00:00;0.013;17.4;
27.08.1982 00:00:00;0;17;
28.08.1982 00:00:00;8.1727;17.4;
29.08.1982 00:00:00;0.0036;17.9;
30.08.1982 00:00:00;0.0029;18.1;
31.08.1982 00:00:00;0.003;21.9;
01.09.1982 00:00:00;0.0221;24.1;
02.09.1982 00:00:00;0.0251;26.3;
03.09.1982 00:00:00;0.0534;27.2;
04.09.1982 00:00:00;0.0253;21.5;
05.09.1982 00:00:00;0.0185;18.1;
06.09.1982 00:00:00;0.0147;17.5;
07.09.1982 00:00:00;0.0066;17.9;
08.09.1982 00:00:00;0.0001;17.1;
09.09.1982 00:00:00;0.6992;18.4;
10.09.1982 00:00:00;0.012;18.7;
11.09.1982 00:00:00;0.0042;19.2;
12.09.1982 00:00:00;0.0007;21.3;
13.09.1982 00:00:00;0.001;23.6;
14.09.1982 00:00:00;0.0041;25.1;
15.09.1982 00:00:00;1.2326;22.3;
16.09.1982 00:00:00;0;21.1;
17.09.1982 00:00:00;2.3602;21.1;
18.09.1982 00:00:00;6.4741;20;
19.09.1982 00:00:00;6.5594;19.8;
20.09.1982 00:00:00;0.4173;19.7;
21.09.1982 00:00:00;7.508;20.5;
22.09.1982 00:00:00;0.0188;20.2;
23.09.1982 00:00:00;0;19.2;
24.09.1982 00:00:00;33.4726;19;
25.09.1982 00:00:00;0.9613;17.7;
26.09.1982 00:00:00;0.0035;18.2;
27.09.1982 00:00:00;4.7771;18.7;
28.09.1982 00:00:00;4.8923;18.9;
29.09.1982 00:00:00;0.0017;19.3;
30.09.1982 00:00:00;0.0021;18.9;
01.10.1982 00:00:00;0.0015;17.9;
02.10.1982 00:00:00;0;19.5;
03.10.1982 00:00:00;0.0015;17.4;
04.10.1982 00:00:00;0.8865;17.6;
05.10.1982 00:00:00;0.003;18.4;
06.10.1982 00:00:00;2.3561;17;
07.10.1982 00:00:00;0;16.9;
08.10.1982 00:00:00;3.306;16.2;
09.10.1982 00:00:00;0.0311;18.3;
10.10.1982 00:00:00;0.0014;16.9;
11.10.1982 00:00:00;0.001;16.3;
12.10.1982 00:00:00;0.3804;17.4;
13.10.1982 00:00:00;4.3857;19.3;
14.10.1982 00:00:00;0.0027;16.8;
15.10.1982 00:00:00;0.0195;17;
16.10.1982 00:00:00;0.1232;16.4;
17.10.1982 00:00:00;2.0952;17.6;
18.10.1982 00:00:00;0.0112;14.7;
19.10.1982 00:00:00;0.0068;14.5;
20.10.1982 00:00:00;0.0185;15;
21.10.1982 00:00:00;1.4257;15.9;
22.10.1982 00:00:00;0.1288;14.7;
23.10.1982 00:00:00;0.0035;14.2;
24.10.1982 00:00:00;0.0005;14.6;
25.10.1982 00:00:00;0.0009;15.4;
26.10.1982 00:00:00;0.0001;14.3;
27.10.1982 00:00:00;0.001;16.1;
28.10.1982 00:00:00;0.0001;18;
29.10.1982 00:00:00;0.0009;19.4;
30.10.1982 00:00:00;0.002;17.3;
31.10.1982 00:00:00;0.0068;18.9;
01.11.1982 00:00:00;0.0373;19;
02.11.1982 00:00:00;0.0155;20;
03.11.1982 00:00:00;0;20.1;
04.11.1982 00:00:00;0.7682;17.9;
05.11.1982 00:00:00;8.3664;17.3;
06.11.1982 00:00:00;44.6021;15.5;
07.11.1982 00:00:00;11.9179;13.4;
08.11.1982 00:00:00;4.2062;13.4;
09.11.1982 00:00:00;0.4851;14.4;
10.11.1982 00:00:00;0.0043;15.3;
11.11.1982 00:00:00;0.012;16;
12.11.1982 00:00:00;0.0307;16;
13.11.1982 00:00:00;0.0022;16.4;
14.11.1982 00:00:00;0.5645;14;
15.11.1982 00:00:00;0.013;14;
16.11.1982 00:00:00;0.0111;12.6;
17.11.1982 00:00:00;0.0021;13.4;
18.11.1982 00:00:00;0.0012;13.6;
19.11.1982 00:00:00;0;13.9;
20.11.1982 00:00:00;0.0006;13.3;
21.11.1982 00:00:00;0.004;14.1;
22.11.1982 00:00:00;0.0031;13.7;
23.11.1982 00:00:00;0.9398;15;
24.11.1982 00:00:00;1.6076;13.4;
25.11.1982 00:00:00;3.6804;13.8;
26.11.1982 00:00:00;6.2965;10.9;
27.11.1982 00:00:00;14.6438;11.7;
28.11.1982 00:00:00;0.0122;13.6;
29.11.1982 00:00:00;0.028;12;
30.11.1982 00:00:00;0.0089;8.6;
01.12.1982 00:00:00;0.0089;9.5;
02.12.1982 00:00:00;0.0133;11.7;
03.12.1982 00:00:00;0.0915;12.8;
04.12.1982 00:00:00;0.0009;13.1;
05.12.1982 00:00:00;0.0038;15.1;
06.12.1982 00:00:00;0.0132;14.2;
07.12.1982 00:00:00;3.8178;14;
08.12.1982 00:00:00;1.1295;14.3;
09.12.1982 00:00:00;3.6359;14.7;
10.12.1982 00:00:00;0.0143;15.2;
11.12.1982 00:00:00;0.0096;14.3;
12.12.1982 00:00:00;6.5981;14.9;
13.12.1982 00:00:00;4.6519;12.6;
14.12.1982 00:00:00;0.0075;10.8;
15.12.1982 00:00:00;0.0012;11.6;
16.12.1982 00:00:00;0.3751;12.8;
17.12.1982 00:00:00;1.5573;13.1;
18.12.1982 00:00:00;0.0292;11.4;
19.12.1982 00:00:00;0.5801;11.6;
20.12.1982 00:00:00;2.8818;12.9;
21.12.1982 00:00:00;14.0326;10.2;
22.12.1982 00:00:00;2.017;8.7;
23.12.1982 00:00:00;0.3832;9.8;
24.12.1982 00:00:00;0;11.6;
25.12.1982 00:00:00;0.0014;11.6;
26.12.1982 00:00:00;0;11.2;
27.12.1982 00:00:00;0;10.4;
28.12.1982 00:00:00;0;11;
29.12.1982 00:00:00;0;11.7;
30.12.1982 00:00:00;0;11.2;
31.12.1982 00:00:00;0.0001;11;
01.01.1983 00:00:00;0.0019;10.7;
02.01.1983 00:00:00;0.0005;10.1;
03.01.1983 00:00:00;0.0001;9.9;
04.01.1983 00:00:00;0.0001;10.2;
05.01.1983 00:00:00;0.0002;10.8;
06.01.1983 00:00:00;0.0269;12.2;
07.01.1983 00:00:00;0.004;10.5;
08.01.1983 00:00:00;0.0069;10.5;
09.01.1983 00:00:00;0;11.3;
10.01.1983 00:00:00;0.0012;11.9;
11.01.1983 00:00:00;0.0009;12.2;
12.01.1983 00:00:00;0;12.4;
13.01.1983 00:00:00;7.4839;12.9;
14.01.1983 00:00:00;0.0051;9.3;
15.01.1983 00:00:00;0.0027;9.8;
16.01.1983 00:00:00;0.0006;12.5;
17.01.1983 00:00:00;0.0002;13.5;
18.01.1983 00:00:00;0.0012;13.3;
19.01.1983 00:00:00;0.0089;11.8;
20.01.1983 00:00:00;0.0035;10.7;
21.01.1983 00:00:00;0;11.4;
22.01.1983 00:00:00;0.0038;11.3;
23.01.1983 00:00:00;0;12.5;
24.01.1983 00:00:00;0.0002;15.2;
25.01.1983 00:00:00;0.0002;17.1;
26.01.1983 00:00:00;0;15.4;
27.01.1983 00:00:00;0.0002;15.2;
28.01.1983 00:00:00;0;10.8;
29.01.1983 00:00:00;0.0001;12.3;
30.01.1983 00:00:00;0.0005;10.6;
31.01.1983 00:00:00;0.0294;11.2;
01.02.1983 00:00:00;0.003;11.4;
02.02.1983 00:00:00;0.0012;12.6;
03.02.1983 00:00:00;0.0007;12.5;
04.02.1983 00:00:00;0.0056;11.9;
05.02.1983 00:00:00;0;11.9;
06.02.1983 00:00:00;0.1481;11.3;
07.02.1983 00:00:00;3.2098;10.2;
08.02.1983 00:00:00;2.4513;8.2;
09.02.1983 00:00:00;0.0203;6.7;
10.02.1983 00:00:00;3.4752;7.2;
11.02.1983 00:00:00;8.6825;7.2;
12.02.1983 00:00:00;0.0616;6.4;
13.02.1983 00:00:00;1.0144;6.7;
14.02.1983 00:00:00;5.6008;7.3;
15.02.1983 00:00:00;0.1247;7.7;
16.02.1983 00:00:00;1.9092;9.6;
17.02.1983 00:00:00;0.2583;8.8;
18.02.1983 00:00:00;0.1258;11.8;
19.02.1983 00:00:00;5.1719;12.8;
20.02.1983 00:00:00;0.2304;13.4;
21.02.1983 00:00:00;0.2207;14.5;
22.02.1983 00:00:00;2.8938;15.2;
23.02.1983 00:00:00;2.8776;15.2;
24.02.1983 00:00:00;8.9993;14.9;
25.02.1983 00:00:00;2.8917;15;
26.02.1983 00:00:00;0.0115;14.2;
27.02.1983 00:00:00;0.0022;13;
28.02.1983 00:00:00;0;12.1;
01.03.1983 00:00:00;0.0001;12.4;
02.03.1983 00:00:00;0;16.2;
03.03.1983 00:00:00;0;15.8;
04.03.1983 00:00:00;0;16.8;
05.03.1983 00:00:00;0;18.4;
06.03.1983 00:00:00;0;18.5;
07.03.1983 00:00:00;0.0554;14.7;
08.03.1983 00:00:00;0;14.4;
09.03.1983 00:00:00;0.0001;15.4;
10.03.1983 00:00:00;0.0001;13.5;
11.03.1983 00:00:00;0;13.2;
12.03.1983 00:00:00;0.3602;13.2;
13.03.1983 00:00:00;0.0001;15.6;
14.03.1983 00:00:00;0.0006;14.3;
15.03.1983 00:00:00;0.0006;12.8;
16.03.1983 00:00:00;0.0001;12.2;
17.03.1983 00:00:00;0.0001;16;
18.03.1983 00:00:00;0.0005;18.6;
19.03.1983 00:00:00;0.0104;20.5;
20.03.1983 00:00:00;0.0015;16.8;
21.03.1983 00:00:00;0;14;
22.03.1983 00:00:00;0.0006;13.1;
23.03.1983 00:00:00;0.1809;13.4;
24.03.1983 00:00:00;0.017;13.1;
25.03.1983 00:00:00;0.0008;10.9;
26.03.1983 00:00:00;0.0004;11.6;
27.03.1983 00:00:00;0.3746;12.7;
28.03.1983 00:00:00;0.0002;12.1;
29.03.1983 00:00:00;0.0004;11.2;
30.03.1983 00:00:00;0.0002;12.3;
31.03.1983 00:00:00;0.6611;13.2;
01.04.1983 00:00:00;0.7369;12.7;
02.04.1983 00:00:00;0.0327;11.3;
03.04.1983 00:00:00;0.0064;10.1;
04.04.1983 00:00:00;1.3864;12;
05.04.1983 00:00:00;0;12.9;
06.04.1983 00:00:00;0.0015;13.7;
07.04.1983 00:00:00;0.0089;14.3;
08.04.1983 00:00:00;0.0017;15.8;
09.04.1983 00:00:00;0.002;14.3;
10.04.1983 00:00:00;0.0082;14.1;
11.04.1983 00:00:00;0.0064;12.3;
12.04.1983 00:00:00;0.0076;15.8;
13.04.1983 00:00:00;0.0001;18.1;
14.04.1983 00:00:00;0.0003;19.6;
15.04.1983 00:00:00;0.0019;19.9;
16.04.1983 00:00:00;3.9538;16;
17.04.1983 00:00:00;1.7192;14.9;
18.04.1983 00:00:00;1.6682;12;
19.04.1983 00:00:00;10.0066;11.5;
20.04.1983 00:00:00;2.1595;11.6;
21.04.1983 00:00:00;9.531;11.5;
22.04.1983 00:00:00;2.7143;12;
23.04.1983 00:00:00;4.7776;12.4;
24.04.1983 00:00:00;0.8215;12.7;
25.04.1983 00:00:00;0.9542;12.7;
26.04.1983 00:00:00;0.8987;12.5;
27.04.1983 00:00:00;5.1131;13.4;
28.04.1983 00:00:00;6.7543;12.7;
29.04.1983 00:00:00;18.605;12;
30.04.1983 00:00:00;8.186;12.8;
01.05.1983 00:00:00;0.0006;13.2;
02.05.1983 00:00:00;0.092;14.5;
03.05.1983 00:00:00;0;15.3;
04.05.1983 00:00:00;0.0262;14.8;
05.05.1983 00:00:00;8.6882;15.1;
06.05.1983 00:00:00;0;15.8;
07.05.1983 00:00:00;0.0008;15.2;
08.05.1983 00:00:00;0.0265;14.7;
09.05.1983 00:00:00;0;15;
10.05.1983 00:00:00;0.0008;14;
11.05.1983 00:00:00;1.3716;13.9;
12.05.1983 00:00:00;7.7285;14.2;
13.05.1983 00:00:00;12.6799;13.9;
14.05.1983 00:00:00;1.3361;13;
15.05.1983 00:00:00;11.0483;13.6;
16.05.1983 00:00:00;2.2538;12.8;
17.05.1983 00:00:00;0.0069;13.8;
18.05.1983 00:00:00;0.0027;14.4;
19.05.1983 00:00:00;0.5945;13.9;
20.05.1983 00:00:00;0.5444;13.1;
21.05.1983 00:00:00;0.338;12.9;
22.05.1983 00:00:00;0.0178;14;
23.05.1983 00:00:00;0.0037;14;
24.05.1983 00:00:00;0.0018;15.7;
25.05.1983 00:00:00;0.0014;19.1;
26.05.1983 00:00:00;0.009;19.9;
27.05.1983 00:00:00;0.0173;15.6;
28.05.1983 00:00:00;0.0039;15;
29.05.1983 00:00:00;0.0046;14.9;
30.05.1983 00:00:00;5.3348;15.5;
31.05.1983 00:00:00;0.0617;15.5;
01.06.1983 00:00:00;0.0021;16.4;
02.06.1983 00:00:00;0.0002;16.1;
03.06.1983 00:00:00;0.0003;18.9;
04.06.1983 00:00:00;0;19;
05.06.1983 00:00:00;6.2807;18.5;
06.06.1983 00:00:00;7.2871;16.8;
07.06.1983 00:00:00;0.0033;17.1;
08.06.1983 00:00:00;0.0003;17.5;
09.06.1983 00:00:00;0.0004;16.2;
10.06.1983 00:00:00;0.0023;16.2;
11.06.1983 00:00:00;0.0014;16.3;
12.06.1983 00:00:00;0.0011;16.6;
13.06.1983 00:00:00;0.0009;20.1;
14.06.1983 00:00:00;0;23.7;
15.06.1983 00:00:00;0;25.9;
16.06.1983 00:00:00;0.0005;24.3;
17.06.1983 00:00:00;0.0039;20;
18.06.1983 00:00:00;0.0015;21;
19.06.1983 00:00:00;0.0167;19.2;
20.06.1983 00:00:00;0.0042;17.2;
21.06.1983 00:00:00;0.0018;17.8;
22.06.1983 00:00:00;0.0108;18.2;
23.06.1983 00:00:00;0.0106;17.7;
24.06.1983 00:00:00;0.015;16.9;
25.06.1983 00:00:00;0.0104;17;
26.06.1983 00:00:00;0.0081;17;
27.06.1983 00:00:00;0.0087;17.4;
28.06.1983 00:00:00;0.005;18.5;
29.06.1983 00:00:00;0;18.8;
30.06.1983 00:00:00;0.0002;17.5;
01.07.1983 00:00:00;0;17.9;
02.07.1983 00:00:00;0.0144;16.5;
03.07.1983 00:00:00;0.0037;16.9;
04.07.1983 00:00:00;0.0038;17.1;
05.07.1983 00:00:00;0.0184;18.7;
06.07.1983 00:00:00;0;18;
07.07.1983 00:00:00;0.0005;18.2;
08.07.1983 00:00:00;0.0008;18.5;
09.07.1983 00:00:00;0.0057;19.1;
10.07.1983 00:00:00;0.0003;19.6;
11.07.1983 00:00:00;0;19.4;
12.07.1983 00:00:00;0.0001;19.5;
13.07.1983 00:00:00;0.0001;19.2;
14.07.1983 00:00:00;0;18.9;
15.07.1983 00:00:00;0.598;19.8;
16.07.1983 00:00:00;1.8322;20.3;
17.07.1983 00:00:00;0.6341;20;
18.07.1983 00:00:00;0.01;19.5;
19.07.1983 00:00:00;0.0005;19.9;
20.07.1983 00:00:00;0.0011;19.8;
21.07.1983 00:00:00;0.0006;19.7;
22.07.1983 00:00:00;0.0001;19.9;
23.07.1983 00:00:00;0.0346;20.2;
24.07.1983 00:00:00;0.0603;19.8;
25.07.1983 00:00:00;0.0004;19.4;
26.07.1983 00:00:00;0;19.1;
27.07.1983 00:00:00;0.0008;18.3;
28.07.1983 00:00:00;0.0007;19.7;
29.07.1983 00:00:00;0.0001;19.9;
30.07.1983 00:00:00;0;20.8;
31.07.1983 00:00:00;0;19.6;
01.08.1983 00:00:00;0;18.4;
02.08.1983 00:00:00;0;18.2;
03.08.1983 00:00:00;0.0002;18.1;
04.08.1983 00:00:00;0.0004;18.5;
05.08.1983 00:00:00;0;19.6;
06.08.1983 00:00:00;0;19.2;
07.08.1983 00:00:00;0.1357;18.5;
08.08.1983 00:00:00;0.0081;19.8;
09.08.1983 00:00:00;0.0001;20.9;
10.08.1983 00:00:00;0;19.8;
11.08.1983 00:00:00;0.0003;19.7;
12.08.1983 00:00:00;0.0003;20.2;
13.08.1983 00:00:00;0;19.7;
14.08.1983 00:00:00;0;20.1;
15.08.1983 00:00:00;0.0001;19.8;
16.08.1983 00:00:00;0.0002;20.6;
17.08.1983 00:00:00;0.0023;20.8;
18.08.1983 00:00:00;3.9829;20.3;
19.08.1983 00:00:00;0;20.5;
20.08.1983 00:00:00;0;20.2;
21.08.1983 00:00:00;0.0008;20.6;
22.08.1983 00:00:00;0.0038;18.7;
23.08.1983 00:00:00;0.0056;18.9;
24.08.1983 00:00:00;0.0015;18.8;
25.08.1983 00:00:00;0.0013;17.6;
26.08.1983 00:00:00;0.0008;21;
27.08.1983 00:00:00;0.0038;20.2;
28.08.1983 00:00:00;0.0019;20.7;
29.08.1983 00:00:00;0.0003;19.7;
30.08.1983 00:00:00;0.0003;19.8;
31.08.1983 00:00:00;0.0276;19.4;
01.09.1983 00:00:00;0.0013;20;
02.09.1983 00:00:00;0.0001;20.5;
03.09.1983 00:00:00;0;17.9;
04.09.1983 00:00:00;0;20.6;
05.09.1983 00:00:00;0;23.2;
06.09.1983 00:00:00;0;25.3;
07.09.1983 00:00:00;0;23.9;
08.09.1983 00:00:00;0.0001;18.2;
09.09.1983 00:00:00;0.0549;18.4;
10.09.1983 00:00:00;0.0002;18;
11.09.1983 00:00:00;0.0002;16.8;
12.09.1983 00:00:00;0.0002;16.7;
13.09.1983 00:00:00;0;16.8;
14.09.1983 00:00:00;0.0001;17.2;
15.09.1983 00:00:00;0.0001;18.9;
16.09.1983 00:00:00;0.0038;17.8;
17.09.1983 00:00:00;0.016;18.9;
18.09.1983 00:00:00;0.0002;19.1;
19.09.1983 00:00:00;0.0005;18.4;
20.09.1983 00:00:00;0.0001;18.7;
21.09.1983 00:00:00;0;18.9;
22.09.1983 00:00:00;0;21.8;
23.09.1983 00:00:00;0.0001;19.8;
24.09.1983 00:00:00;0;22.2;
25.09.1983 00:00:00;0;24;
26.09.1983 00:00:00;0;25.3;
27.09.1983 00:00:00;0;24.3;
28.09.1983 00:00:00;0.0081;22.2;
29.09.1983 00:00:00;0.0091;20.4;
30.09.1983 00:00:00;0.0005;20;
01.10.1983 00:00:00;0.0005;19.9;
02.10.1983 00:00:00;0.0016;20.4;
03.10.1983 00:00:00;0;23;
04.10.1983 00:00:00;0.0008;22.3;
05.10.1983 00:00:00;0;20;
06.10.1983 00:00:00;0.0021;18.4;
07.10.1983 00:00:00;0.004;17.6;
08.10.1983 00:00:00;0.008;17.7;
09.10.1983 00:00:00;0.0003;18.4;
10.10.1983 00:00:00;0.0094;18.3;
11.10.1983 00:00:00;0.0035;17.3;
12.10.1983 00:00:00;0.2788;16.9;
13.10.1983 00:00:00;4.3167;18.3;
14.10.1983 00:00:00;0.0271;17.9;
15.10.1983 00:00:00;0.009;17.9;
16.10.1983 00:00:00;1.0177;18.1;
17.10.1983 00:00:00;0.0078;17.2;
18.10.1983 00:00:00;0;17.8;
19.10.1983 00:00:00;0.0001;20;
20.10.1983 00:00:00;0.0001;20.5;
21.10.1983 00:00:00;0.0002;16.4;
22.10.1983 00:00:00;0.0028;16.5;
23.10.1983 00:00:00;0.0168;16.9;
24.10.1983 00:00:00;0;16.7;
25.10.1983 00:00:00;0.8497;18.1;
26.10.1983 00:00:00;13.6406;19.8;
27.10.1983 00:00:00;7.0719;17.1;
28.10.1983 00:00:00;8.3371;16.6;
29.10.1983 00:00:00;1.1593;17.5;
30.10.1983 00:00:00;0.0877;16.7;
31.10.1983 00:00:00;0.0005;17.2;
01.11.1983 00:00:00;0.0002;18.6;
02.11.1983 00:00:00;26.2707;18.8;
03.11.1983 00:00:00;0.8223;18;
04.11.1983 00:00:00;10.4389;18;
05.11.1983 00:00:00;0.1552;18.5;
06.11.1983 00:00:00;0.274;18.1;
07.11.1983 00:00:00;7.3932;17.7;
08.11.1983 00:00:00;13.3684;17.9;
09.11.1983 00:00:00;9.6348;16.4;
10.11.1983 00:00:00;5.4854;14.9;
11.11.1983 00:00:00;4.1057;17.8;
12.11.1983 00:00:00;9.3868;18.1;
13.11.1983 00:00:00;13.8819;17.7;
14.11.1983 00:00:00;29.673;16.3;
15.11.1983 00:00:00;20.8167;15.4;
16.11.1983 00:00:00;4.083;14.8;
17.11.1983 00:00:00;0.0477;15.3;
18.11.1983 00:00:00;138.99;15.7;
19.11.1983 00:00:00;17.6447;17.5;
20.11.1983 00:00:00;22.375;17.8;
21.11.1983 00:00:00;5.7561;17.3;
22.11.1983 00:00:00;11.8988;16.9;
23.11.1983 00:00:00;15.4451;16.8;
24.11.1983 00:00:00;7.4547;17.3;
25.11.1983 00:00:00;0.0021;17.4;
26.11.1983 00:00:00;0.0385;16.9;
27.11.1983 00:00:00;1.4373;17.5;
